area,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,tillage_ca,tillage_till,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
0.1,0.0,0.0,0.0,0.0,36.6,21.4,1006.0,1331.4,True,False,True,False,False,False,False,False,True,1,0,1,0.0,36.6,0.0,21.4,0.0,1006.0,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,345,1012036.0,0.0,0.010000000000000002,0.0,100.60000000000001,0
4.3,5760.4,0.0,0.0,0.0,151.8,71.0,990.6,1062.2,True,False,True,False,False,False,False,False,True,2,0,1,0.0,151.8,0.0,71.0,0.0,990.6,0.0,1062.2,0.0,0.0,0.0,4.3,0.0,0.0,0.0,355,981288.3600000001,0.0,18.49,0.0,4259.58,0
0.2,0.0,0.0,0.0,0.0,20.4,202.7,929.1,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,20.4,0.0,202.7,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,354,863226.81,0.0,0.04000000000000001,0.0,185.82000000000002,0
0.2,1000.0,0.0,0.0,0.0,92.1,109.9,841.2,1142.3,False,True,False,False,False,False,True,True,False,0,0,0,92.1,0.0,109.9,0.0,841.2,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,362,707617.4400000001,0.0,0.04000000000000001,0.0,168.24,0
13.5,3703.7,74.1,0.0,34.086,145.9,0.0,616.5,806.1,True,False,False,False,True,False,False,False,True,2,1,1,0.0,145.9,0.0,0.0,0.0,616.5,0.0,806.1,0.0,34.086,0.0,13.5,0.45999379225651477,0.009203226718355504,0.0,5,380072.25,1161.855396,182.25,21014.019,8322.75,1
0.4,0.0,0.0,0.0,0.0,74.8,63.5,973.3,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,74.8,0.0,63.5,0.0,973.3,0.0,1089.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,340,947312.8899999999,0.0,0.16000000000000003,0.0,389.32,0
6.0,0.0,41.7,50.0,24.682,167.6,41.8,931.0,1062.2,True,False,True,False,False,False,False,False,True,1,0,0,0.0,167.6,0.0,41.8,0.0,931.0,0.0,1062.2,0.0,24.682,0.0,6.0,0.5918802906405122,24681.999999999996,50.0,360,866761.0,609.2011239999999,36.0,22978.942,5586.0,0
0.1,200.0,0.0,0.0,0.0,13.5,32.1,924.1,1142.3,True,False,False,False,False,False,True,True,False,1,0,0,0.0,13.5,0.0,32.1,0.0,924.1,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,351,853960.81,0.0,0.010000000000000002,0.0,92.41000000000001,0
0.1,0.0,0.0,0.0,0.0,124.6,34.4,927.4,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,124.6,0.0,34.4,0.0,927.4,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,344,860070.76,0.0,0.010000000000000002,0.0,92.74000000000001,0
1.5,4166.7,33.3,0.0,15.318,99.0,190.2,1105.7,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,99.0,0.0,190.2,0.0,1105.7,0.0,1288.7,0.0,15.318,0.0,1.5,0.45998618660100304,0.003676289707372811,0.0,333,1222572.49,234.641124,2.25,16937.1126,1658.5500000000002,0
0.1,0.0,0.0,0.0,0.0,77.6,67.4,960.4,1089.9,True,False,False,True,False,False,False,False,True,4,1,1,0.0,77.6,0.0,67.4,0.0,960.4,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,341,922368.1599999999,0.0,0.010000000000000002,0.0,96.04,0
5.0,1000.0,60.0,0.0,27.6,168.0,30.6,772.7,806.1,True,False,False,False,True,False,False,False,True,4,1,1,0.0,168.0,0.0,30.6,0.0,772.7,0.0,806.1,0.0,27.6,0.0,5.0,0.459992333461109,0.0275999724000276,0.0,356,597065.29,761.7600000000001,25.0,21326.520000000004,3863.5,1
10.0,3000.0,0.0,200.0,22.0,44.9,178.0,1211.7,1320.5,False,True,False,True,False,False,False,True,False,0,0,0,44.9,0.0,178.0,0.0,1211.7,0.0,1320.5,0.0,22.0,0.0,10.0,0.0,22000.0,0.007333330888889703,200.0,352,1468216.8900000001,484.0,100.0,26657.4,12117.0,0
8.8,2840.9,79.5,135.0,51.42,122.3,53.3,789.0,875.4,False,True,False,False,False,False,True,False,True,0,0,0,122.3,0.0,53.3,0.0,789.0,0.0,875.4,0.0,51.42,0.0,8.8,0.0,0.6467843171784002,0.018099891548491127,135.0,358,622521.0,2644.0164,77.44000000000001,40570.380000000005,6943.200000000001,1
17.0,0.0,35.3,0.0,16.238,129.0,8.6,704.4,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,129.0,0.0,8.6,0.0,704.4,0.0,1062.2,0.0,16.238,0.0,17.0,0.0,0.45998696920767124,16238.0,0.0,10,496179.36,263.672644,289.0,11438.047199999999,11974.8,1
5.3,0.0,57.1,0.0,26.266,169.0,40.6,926.6,1062.2,True,False,True,False,False,False,False,False,True,1,1,0,0.0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,26.266,0.0,5.3,0.45999194409905253,26265.999999999996,0.0,362,858587.56,689.902756,28.09,24338.0756,4910.98,0
0.5,2500.0,0.0,0.0,0.0,109.6,195.4,762.3,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,109.6,0.0,195.4,0.0,762.3,0.0,1227.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,313,581101.2899999999,0.0,0.25,0.0,381.15,1
0.5,0.0,0.0,0.0,0.0,36.8,227.4,895.6,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,36.8,0.0,227.4,0.0,895.6,0.0,1105.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,352,802099.36,0.0,0.25,0.0,447.8,0
0.3,1400.0,0.0,15.0,1.65,10.0,325.8,944.4,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,10.0,0.0,325.8,0.0,944.4,0.0,1331.4,0.0,1.65,0.0,0.3,1649.9999999999998,0.0011785705867352952,15.0,336,891891.36,2.7224999999999997,0.09,1558.26,283.32,0
75.0,0.0,0.0,0.0,0.0,76.0,311.4,1228.8,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,76.0,0.0,311.4,0.0,1228.8,0.0,1320.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,324,1509949.44,0.0,5625.0,0.0,92160.0,0
0.1,0.0,0.0,0.0,0.0,95.2,283.6,960.2,1331.4,True,False,True,False,False,False,False,False,True,3,0,1,0.0,95.2,0.0,283.6,0.0,960.2,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,313,921984.04,0.0,0.010000000000000002,0.0,96.02000000000001,0
13.0,3846.2,0.0,0.0,0.0,18.1,150.0,1176.3,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,18.1,0.0,150.0,0.0,1176.3,0.0,1320.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,338,1383681.69,0.0,169.0,0.0,15291.9,0
0.1,260.0,0.0,0.0,0.0,135.0,162.6,906.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,135.0,0.0,162.6,0.0,906.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,317,821560.96,0.0,0.010000000000000002,0.0,90.64,0
0.2,0.0,0.0,0.0,0.0,37.2,346.2,803.5,939.0,True,False,False,False,False,False,True,False,True,2,0,0,0.0,37.2,0.0,346.2,0.0,803.5,0.0,939.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,358,645612.25,0.0,0.04000000000000001,0.0,160.70000000000002,1
6.5,0.0,0.0,0.0,0.0,124.4,189.0,1106.9,1288.7,True,False,True,False,False,False,False,True,False,2,0,0,0.0,124.4,0.0,189.0,0.0,1106.9,0.0,1288.7,0.0,0.0,0.0,6.5,0.0,0.0,0.0,332,1225227.61,0.0,42.25,0.0,7194.85,0
0.2,0.0,0.0,0.0,0.0,49.8,72.6,981.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,49.8,0.0,72.6,0.0,981.4,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,364,963145.96,0.0,0.04000000000000001,0.0,196.28,0
10.0,0.0,0.0,100.0,11.0,62.2,15.4,1299.9,1331.2,False,True,False,False,False,False,True,False,True,0,0,0,62.2,0.0,15.4,0.0,1299.9,0.0,1331.2,0.0,11.0,0.0,10.0,0.0,11000.0,11000.0,100.0,359,1689740.0100000002,121.0,100.0,14298.900000000001,12999.0,0
0.1,0.0,0.0,0.0,0.0,43.9,311.2,685.3,801.7,True,False,False,False,True,False,False,False,True,1,0,0,0.0,43.9,0.0,311.2,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,361,469636.0899999999,0.0,0.010000000000000002,0.0,68.53,1
0.1,150.0,0.0,0.0,0.0,137.7,190.3,754.0,1227.0,False,True,False,True,False,False,False,False,True,0,1,0,137.7,0.0,190.3,0.0,754.0,0.0,1227.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,315,568516.0,0.0,0.010000000000000002,0.0,75.4,1
0.1,150.0,0.0,7.5,0.825,24.3,216.4,589.9,1142.3,True,False,False,False,False,False,True,True,False,1,0,1,0.0,24.3,0.0,216.4,0.0,589.9,0.0,1142.3,0.0,0.825,0.0,0.1,824.9999999999999,0.005499963333577776,7.5,315,347982.00999999995,0.6806249999999999,0.010000000000000002,486.66749999999996,58.99,1
22.1,3185.5,0.0,44.8,4.928,110.6,67.6,725.5,875.4,True,False,False,False,False,False,True,False,True,1,0,0,0.0,110.6,0.0,67.6,0.0,725.5,0.0,875.4,0.0,4.928,0.0,22.1,4928.0,0.001547009402916527,44.8,363,526350.25,24.285184,488.4100000000001,3575.264,16033.550000000001,1
0.3,0.0,0.0,0.0,0.0,83.2,67.3,946.1,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,83.2,0.0,67.3,0.0,946.1,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,344,895105.2100000001,0.0,0.09,0.0,283.83,0
32.0,0.0,15.6,31.3,10.619,69.1,294.1,1244.0,1331.2,False,True,False,False,False,False,True,False,True,0,0,0,69.1,0.0,294.1,0.0,1244.0,0.0,1331.2,0.0,10.619,0.0,32.0,0.0,0.680661496057945,10619.0,31.3,3,1547536.0,112.763161,1024.0,13210.036,39808.0,0
10.0,4166.7,40.0,0.0,18.4,99.0,190.2,1105.7,1288.7,False,True,True,False,False,False,False,False,True,0,1,0,99.0,0.0,190.2,0.0,1105.7,0.0,1288.7,0.0,18.4,0.0,10.0,0.0,0.45998850028749283,0.004415963612459833,0.0,333,1222572.49,338.55999999999995,100.0,20344.88,11057.0,0
0.2,700.0,20.0,0.0,9.2,36.6,15.4,1009.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,36.6,0.0,15.4,0.0,1009.4,0.0,1331.4,0.0,9.2,0.0,0.2,0.0,0.45997700114994244,0.01314283836737376,0.0,346,1018888.36,84.63999999999999,0.04000000000000001,9286.48,201.88,0
0.2,0.0,0.0,0.0,0.0,14.4,197.2,955.0,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,14.4,0.0,197.2,0.0,955.0,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,314,912025.0,0.0,0.04000000000000001,0.0,191.0,0
0.1,0.0,0.0,0.0,0.0,36.4,309.6,894.4,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,36.4,0.0,309.6,0.0,894.4,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,362,799951.36,0.0,0.010000000000000002,0.0,89.44,0
0.0,0.0,0.0,0.0,0.0,79.2,133.0,932.6,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,79.2,0.0,133.0,0.0,932.6,0.0,1331.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,869742.76,0.0,0.0,0.0,0.0,0
0.1,280.0,0.0,0.0,0.0,92.1,109.9,841.2,1142.3,True,False,False,False,False,False,True,False,True,4,0,0,0.0,92.1,0.0,109.9,0.0,841.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,362,707617.4400000001,0.0,0.010000000000000002,0.0,84.12,0
0.5,0.0,0.0,0.0,0.0,20.5,133.9,929.1,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,20.5,0.0,133.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,352,863226.81,0.0,0.25,0.0,464.55,0
0.1,0.0,0.0,0.0,0.0,30.8,90.0,933.9,1089.9,True,False,False,True,False,False,False,False,True,2,0,0,0.0,30.8,0.0,90.0,0.0,933.9,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,350,872169.21,0.0,0.010000000000000002,0.0,93.39,0
0.1,0.0,0.0,0.0,0.0,21.8,241.5,589.9,1142.3,True,False,False,False,False,False,True,True,False,3,0,0,0.0,21.8,0.0,241.5,0.0,589.9,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,311,347982.00999999995,0.0,0.010000000000000002,0.0,58.99,1
0.1,0.0,0.0,0.0,0.0,32.3,112.5,946.0,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,32.3,0.0,112.5,0.0,946.0,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,348,894916.0,0.0,0.010000000000000002,0.0,94.60000000000001,0
0.2,450.0,7.5,0.0,3.45,100.4,138.4,841.2,1142.3,False,True,False,False,False,False,True,True,False,0,0,0,100.4,0.0,138.4,0.0,841.2,0.0,1142.3,0.0,3.45,0.0,0.2,0.0,0.4599386748433542,0.00766664962966749,0.0,363,707617.4400000001,11.902500000000002,0.04000000000000001,2902.1400000000003,168.24,0
4.0,0.0,100.0,0.0,46.0,14.8,244.4,1013.2,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,14.8,0.0,244.4,0.0,1013.2,0.0,1062.2,0.0,46.0,0.0,4.0,0.0,0.45999540004599954,46000.0,0.0,328,1026574.2400000001,2116.0,16.0,46607.200000000004,4052.8,0
20.0,3571.4,120.0,200.0,77.2,43.5,62.8,925.4,1108.4,False,True,False,False,True,False,False,False,True,0,1,0,43.5,0.0,62.8,0.0,925.4,0.0,1108.4,0.0,77.2,0.0,20.0,0.0,0.6433279722668978,0.02161616687680829,200.0,354,856365.1599999999,5959.84,400.0,71440.88,18508.0,0
0.3,750.0,0.0,0.0,0.0,31.7,107.9,778.4,1142.3,False,True,False,False,False,False,True,True,False,0,0,0,31.7,0.0,107.9,0.0,778.4,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,340,605906.5599999999,0.0,0.09,0.0,233.51999999999998,1
0.2,0.0,0.0,0.0,0.0,37.0,122.6,1025.2,1331.4,True,False,True,False,False,False,False,False,True,1,0,1,0.0,37.0,0.0,122.6,0.0,1025.2,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,343,1051035.04,0.0,0.04000000000000001,0.0,205.04000000000002,0
15.0,0.0,100.0,0.0,46.0,70.0,55.2,788.2,806.1,False,True,False,False,True,False,False,False,True,0,1,0,70.0,0.0,55.2,0.0,788.2,0.0,806.1,0.0,46.0,0.0,15.0,0.0,0.45999540004599954,46000.0,0.0,354,621259.2400000001,2116.0,225.0,36257.200000000004,11823.0,1
0.2,0.0,0.0,0.0,0.0,69.4,97.8,928.6,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,69.4,0.0,97.8,0.0,928.6,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,346,862297.9600000001,0.0,0.04000000000000001,0.0,185.72000000000003,0
20.0,2750.0,75.0,150.0,51.0,50.1,15.1,714.2,875.4,False,True,False,False,False,False,True,True,False,0,0,0,50.1,0.0,15.1,0.0,714.2,0.0,875.4,0.0,51.0,0.0,20.0,0.0,0.6799909334542206,0.018545447801655342,150.0,5,510081.6400000001,2601.0,400.0,36424.200000000004,14284.0,1
15.0,3333.3,26.7,0.0,12.282,140.0,32.2,722.12,844.8,True,False,False,True,False,False,False,False,True,1,0,0,0.0,140.0,0.0,32.2,0.0,722.12,0.0,844.8,0.0,12.282,0.0,15.0,0.4599827721808172,0.003684635740966687,0.0,360,521457.2944,150.847524,225.0,8869.07784,10831.8,1
0.1,0.0,0.0,0.0,0.0,43.0,12.8,1002.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,43.0,0.0,12.8,0.0,1002.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,357,1004805.76,0.0,0.010000000000000002,0.0,100.24000000000001,0
0.5,0.0,0.0,0.0,0.0,123.8,76.3,785.9,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,123.8,0.0,76.3,0.0,785.9,0.0,1227.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,326,617638.8099999999,0.0,0.25,0.0,392.95,1
7.0,3000.0,57.1,142.9,41.985,242.0,244.5,777.1,1108.4,True,False,False,False,True,False,False,False,True,1,1,1,0.0,242.0,0.0,244.5,0.0,777.1,0.0,1108.4,0.0,41.985,0.0,7.0,0.7352760897357314,0.013994995335001554,142.9,8,603884.41,1762.740225,49.0,32626.5435,5439.7,1
6.0,3333.3,0.0,0.0,0.0,95.1,16.3,714.2,875.4,True,False,False,False,False,False,True,True,False,2,0,0,0.0,95.1,0.0,16.3,0.0,714.2,0.0,875.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2,510081.6400000001,0.0,36.0,0.0,4285.200000000001,1
0.1,0.0,0.0,0.0,0.0,46.0,14.3,768.8,801.7,True,False,False,False,True,False,False,False,True,4,1,1,0.0,46.0,0.0,14.3,0.0,768.8,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,334,591053.44,0.0,0.010000000000000002,0.0,76.88,1
60.0,3928.6,33.3,0.0,15.318,138.0,145.4,970.4,1108.4,False,True,False,False,True,False,False,False,True,0,1,0,138.0,0.0,145.4,0.0,970.4,0.0,1108.4,0.0,15.318,0.0,60.0,0.0,0.45998618660100304,0.0038990979231538145,0.0,326,941676.1599999999,234.641124,3600.0,14864.5872,58224.0,0
0.1,120.0,2.0,0.0,0.92,82.6,323.5,747.5,1164.1,False,True,False,False,True,False,False,False,True,0,0,0,82.6,0.0,323.5,0.0,747.5,0.0,1164.1,0.0,0.92,0.0,0.1,0.0,0.4597701149425288,0.007666602778310181,0.0,311,558756.25,0.8464,0.010000000000000002,687.7,74.75,1
0.6,0.0,0.0,0.0,0.0,57.3,23.8,915.9,939.0,True,False,False,False,False,False,True,False,True,1,0,0,0.0,57.3,0.0,23.8,0.0,915.9,0.0,939.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,331,838872.8099999999,0.0,0.36,0.0,549.54,0
18.0,0.0,0.0,0.0,0.0,169.0,40.6,926.6,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,362,858587.56,0.0,324.0,0.0,16678.8,0
0.2,0.0,0.0,0.0,0.0,30.2,66.6,736.7,900.1,False,True,False,False,False,True,False,False,True,0,0,0,30.2,0.0,66.6,0.0,736.7,0.0,900.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,350,542726.89,0.0,0.04000000000000001,0.0,147.34,1
20.0,0.0,0.0,125.0,13.75,170.4,5.4,824.4,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,170.4,0.0,5.4,0.0,824.4,0.0,1062.2,0.0,13.75,0.0,20.0,0.0,13750.0,13750.0,125.0,5,679635.36,189.0625,400.0,11335.5,16488.0,0
0.1,0.0,0.0,0.0,0.0,44.0,1.2,1004.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,44.0,0.0,1.2,0.0,1004.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,356,1008819.36,0.0,0.010000000000000002,0.0,100.44,0
10.1,1237.6,49.5,0.0,22.77,3.4,298.3,803.7,844.8,True,False,False,True,False,False,False,False,True,1,1,1,0.0,3.4,0.0,298.3,0.0,803.7,0.0,844.8,0.0,22.77,0.0,10.1,0.4599907072584392,0.018398498385182302,0.0,339,645933.6900000001,518.4729,102.00999999999999,18300.249,8117.37,1
0.1,700.0,0.0,7.0,0.77,15.2,338.6,944.2,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,15.2,0.0,338.6,0.0,944.2,0.0,1331.4,0.0,0.77,0.0,0.1,770.0,0.0010999984285736735,7.0,334,891513.6400000001,0.5929,0.010000000000000002,727.0340000000001,94.42000000000002,0
7.2,0.0,0.0,0.0,0.0,88.2,52.4,1021.0,1062.2,True,False,True,False,False,False,False,False,True,1,1,1,0.0,88.2,0.0,52.4,0.0,1021.0,0.0,1062.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,350,1042441.0,0.0,51.84,0.0,7351.2,0
0.1,0.0,0.0,0.0,0.0,144.6,13.8,928.4,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,144.6,0.0,13.8,0.0,928.4,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,343,861926.5599999999,0.0,0.010000000000000002,0.0,92.84,0
0.0,125.0,0.0,0.0,0.0,92.1,106.8,929.3,1142.3,True,False,False,False,False,False,True,True,False,1,0,0,0.0,92.1,0.0,106.8,0.0,929.3,0.0,1142.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,863598.4899999999,0.0,0.0,0.0,0.0,0
0.5,2500.0,0.0,0.0,0.0,202.2,137.2,702.3,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,202.2,0.0,137.2,0.0,702.3,0.0,1227.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,320,493225.2899999999,0.0,0.25,0.0,351.15,1
16.7,2395.2,0.0,35.9,3.949,122.3,53.3,789.0,875.4,False,True,False,False,False,False,True,True,False,0,0,0,122.3,0.0,53.3,0.0,789.0,0.0,875.4,0.0,3.949,0.0,16.7,0.0,3948.9999999999995,0.0016487134065157787,35.9,358,622521.0,15.594600999999999,278.89,3115.761,13176.3,1
0.1,0.0,0.0,0.0,0.0,159.8,161.0,743.0,1227.0,True,False,False,True,False,False,False,False,True,2,0,1,0.0,159.8,0.0,161.0,0.0,743.0,0.0,1227.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,317,552049.0,0.0,0.010000000000000002,0.0,74.3,1
0.2,0.0,0.0,0.0,0.0,39.2,85.0,1053.8,1105.0,True,False,True,False,False,False,False,False,True,4,0,0,0.0,39.2,0.0,85.0,0.0,1053.8,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,328,1110494.44,0.0,0.04000000000000001,0.0,210.76,0
2.2,0.0,44.8,0.0,20.608,162.6,45.0,870.8,1062.2,True,False,True,False,False,False,False,False,True,4,0,0,0.0,162.6,0.0,45.0,0.0,870.8,0.0,1062.2,0.0,20.608,0.0,2.2,0.4599897323720453,20608.0,0.0,363,758292.6399999999,424.68966400000005,4.840000000000001,17945.4464,1915.76,0
0.1,0.0,0.0,0.0,0.0,63.9,342.6,927.9,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,63.9,0.0,342.6,0.0,927.9,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,363,860998.4099999999,0.0,0.010000000000000002,0.0,92.79,0
0.1,0.0,0.0,0.0,0.0,69.4,97.8,928.6,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,69.4,0.0,97.8,0.0,928.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,346,862297.9600000001,0.0,0.010000000000000002,0.0,92.86000000000001,0
0.5,2000.0,0.0,0.0,0.0,137.7,187.5,746.8,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,137.7,0.0,187.5,0.0,746.8,0.0,1227.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,316,557710.2399999999,0.0,0.25,0.0,373.4,1
0.2,0.0,0.0,0.0,0.0,45.5,78.7,946.0,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,45.5,0.0,78.7,0.0,946.0,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,346,894916.0,0.0,0.04000000000000001,0.0,189.20000000000002,0
4.0,0.0,62.5,0.0,28.75,151.8,71.0,990.6,1062.2,True,False,True,False,False,False,False,False,True,1,0,0,0.0,151.8,0.0,71.0,0.0,990.6,0.0,1062.2,0.0,28.75,0.0,4.0,0.45999264011775814,28750.0,0.0,355,981288.3600000001,826.5625,16.0,28479.75,3962.4,0
0.1,200.0,0.0,0.0,0.0,30.6,106.8,728.2,1142.3,True,False,False,False,False,False,True,True,False,1,0,0,0.0,30.6,0.0,106.8,0.0,728.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,333,530275.2400000001,0.0,0.010000000000000002,0.0,72.82000000000001,1
0.1,0.0,0.0,0.0,0.0,55.6,15.4,1024.6,1331.4,True,False,True,False,False,False,False,False,True,1,0,1,0.0,55.6,0.0,15.4,0.0,1024.6,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,348,1049805.16,0.0,0.010000000000000002,0.0,102.46,0
4.0,2500.0,0.0,0.0,0.0,99.0,190.2,1105.7,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,99.0,0.0,190.2,0.0,1105.7,0.0,1288.7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,333,1222572.49,0.0,16.0,0.0,4422.8,0
4.0,0.0,100.0,0.0,46.0,70.0,58.9,788.2,806.1,False,True,False,False,True,False,False,False,True,0,1,0,70.0,0.0,58.9,0.0,788.2,0.0,806.1,0.0,46.0,0.0,4.0,0.0,0.45999540004599954,46000.0,0.0,353,621259.2400000001,2116.0,16.0,36257.200000000004,3152.8,1
0.1,0.0,0.0,0.0,0.0,86.6,299.8,894.2,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,86.6,0.0,299.8,0.0,894.2,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,363,799593.6400000001,0.0,0.010000000000000002,0.0,89.42000000000002,0
0.1,0.0,0.0,0.0,0.0,31.1,99.7,939.2,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,31.1,0.0,99.7,0.0,939.2,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,349,882096.6400000001,0.0,0.010000000000000002,0.0,93.92000000000002,0
0.3,0.0,0.0,0.0,0.0,77.6,67.4,960.4,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,77.6,0.0,67.4,0.0,960.4,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,341,922368.1599999999,0.0,0.09,0.0,288.12,0
